Date;Value;P&L;Investments
2020-10-27;758892;390044;368848
2020-10-28;736791;367944;368848
2020-10-29;736847;368000;368848
2020-10-30;729172;360325;368848
2020-11-02;740920;370072;370848
2020-11-03;757323;386475;370848
2020-11-04;775045;404197;370848
2020-11-05;787319;416471;370848
2020-11-06;785746;414898;370848
2020-11-09;808833;437985;370848
2020-11-10;791981;421134;370848
2020-11-11;800042;429194;370848
2020-11-12;796868;426021;370848
2020-11-13;797879;427032;370848
2020-11-16;811810;440963;370848
2020-11-17;809058;438210;370848
2020-11-18;810237;439390;370848
2020-11-19;797318;426470;370848
2020-11-20;801812;430964;370848
2020-11-23;796419;425571;370848
2020-11-24;812990;442142;370848
2020-11-25;812709;441861;370848
2020-11-26;813439;442592;370848
2020-11-27;815518;444670;370848
2020-11-30;806923;436075;370848
2020-12-01;825157;452309;372848
2020-12-02;822961;450113;372848
2020-12-03;826509;453661;372848
2020-12-04;829634;456786;372848
2020-12-07;830338;457490;372848
2020-12-08;830732;457884;372848
2020-12-09;830169;457321;372848
2020-12-10;825316;450620;374696
2020-12-11;818741;444045;374696
2020-12-14;825034;450338;374696
2020-12-15;823341;448645;374696
2020-12-16;831354;456659;374696
2020-12-17;834571;459876;374696
2020-12-18;830564;455869;374696
2020-12-21;822212;447516;374696
2020-12-22;827742;453047;374696
2020-12-23;832314;457618;374696
2020-12-24;830931;456236;374696
2020-12-29;841005;466309;374696
2020-12-30;840215;465519;374696
2020-12-31;838917;464221;374696
2021-01-04;834342;457646;376696
2021-01-05;836124;459428;376696
2021-01-06;849531;472836;376696
2021-01-07;856773;480077;376696
2021-01-08;858413;481718;376696
2021-01-11;858583;481887;376696
2021-01-12;856263;479568;376696
2021-01-13;858074;481378;376696
2021-01-14;860337;483641;376696
2021-01-15;850974;474278;376696
2021-01-18;850210;473515;376696
2021-01-19;853152;476456;376696
2021-01-20;865145;488449;376696
2021-01-21;868992;492296;376696
2021-01-22;865315;488619;376696
2021-01-25;861581;484886;376696
2021-01-26;868964;492268;376696
2021-01-27;854990;478295;376696
2021-01-28;859431;482736;376696
2021-01-29;842601;465906;376696
2021-02-01;848986;470290;378696
2021-02-02;866678;487982;378696
2021-02-03;865714;487018;378696
2021-02-04;871157;492462;378696
2021-02-05;878245;499550;378696
2021-02-08;880627;501931;378696
2021-02-09;883037;504341;378696
2021-02-10;883632;504937;378696
2021-02-11;885220;506525;378696
2021-02-12;886751;508056;378696
2021-02-15;894746;516051;378696
2021-02-16;889586;510891;378696
2021-02-17;883235;504540;378696
2021-02-18;881931;503236;378696
2021-02-19;888793;510097;378696
2021-02-22;879068;500372;378696
2021-02-23;872915;494220;378696
2021-02-24;883235;504540;378696
2021-02-25;879606;500911;378696
2021-02-26;865090;486394;378696
2021-03-01;883364;502669;380696
2021-03-02;878931;498236;380696
2021-03-03;877198;496502;380696
2021-03-04;867508;486812;380696
2021-03-05;847502;466807;380696
2021-03-08;879329;498633;380696
2021-03-09;882654;501958;380696
2021-03-10;885410;504715;380696
2021-03-11;895746;513126;382620
2021-03-12;889794;507174;382620
2021-03-15;893410;510791;382620
2021-03-16;899505;516885;382620
2021-03-17;895062;512442;382620
2021-03-18;898536;515917;382620
2021-03-19;889053;506434;382620
2021-03-22;893809;511189;382620
2021-03-23;892841;510221;382620
2021-03-24;892385;509766;382620
2021-03-25;882418;499798;382620
2021-03-26;892414;509794;382620
2021-03-29;897283;514664;382620
2021-03-30;898024;515404;382620
2021-03-31;902523;519904;382620
2021-04-01;910219;525599;384620
2021-04-06;928028;543409;384620
2021-04-07;926658;542039;384620
2021-04-08;930597;545977;384620
2021-04-09;932709;548089;384620
2021-04-12;936819;552199;384620
2021-04-13;939901;555282;384620
2021-04-14;942070;557451;384620
2021-04-15;946066;561446;384620
2021-04-16;950004;565385;384620
2021-04-19;946865;562246;384620
2021-04-20;938731;554111;384620
2021-04-21;945438;560819;384620
2021-04-22;949377;564757;384620
2021-04-23;949262;564643;384620
2021-04-26;953258;568639;384620
2021-04-27;951574;566955;384620
2021-04-28;953030;568410;384620
2021-04-29;954485;569866;384620
2021-04-30;950975;566355;384620
2021-05-04;943499;556880;386620
2021-05-05;952480;565861;386620
2021-05-06;952137;565517;386620
2021-05-07;965580;578960;386620
2021-05-10;965008;578388;386620
2021-05-11;946188;559568;386620
2021-05-12;934519;547899;386620
2021-05-13;937093;550473;386620
2021-05-14;949792;563172;386620
2021-05-17;947160;560541;386620
2021-05-18;949620;563001;386620
2021-05-19;931487;544867;386620
2021-05-20;948934;562314;386620
2021-05-21;952194;565575;386620
2021-05-24;958887;572267;386620
2021-05-25;955970;569350;386620
2021-05-26;957285;570666;386620
2021-05-27;959259;572639;386620
2021-05-28;961490;574870;386620
2021-06-01;962260;573640;388620
2021-06-02;964266;575647;388620
2021-06-03;960139;571519;388620
2021-06-04;966100;577481;388620
2021-06-07;964954;576334;388620
2021-06-08;963979;575360;388620
2021-06-09;968565;579946;388620
2021-06-10;969167;580548;388620
2021-06-11;969998;581379;388620
2021-06-14;969769;581149;388620
2021-06-15;970457;581837;388620
2021-06-16;971718;583098;388620
2021-06-17;965597;575016;390581
2021-06-18;955545;564964;390581
2021-06-21;963759;573178;390581
2021-06-22;969330;578749;390581
2021-06-23;970939;580358;390581
2021-06-24;975304;584723;390581
2021-06-25;978291;587710;390581
2021-06-28;978463;587882;390581
2021-06-29;982800;592219;390581
2021-06-30;982311;591731;390581
2021-07-01;987241;594660;392581
2021-07-02;993860;601279;392581
2021-07-05;998061;605480;392581
2021-07-06;991327;598746;392581
2021-07-07;996910;604329;392581
2021-07-08;988449;595869;392581
2021-07-09;999788;607207;392581
2021-07-12;1.00359e+06;611005;392581
2021-07-13;1.00664e+06;614056;392581
2021-07-14;1.00226e+06;609682;392581
2021-07-15;1.00054e+06;607955;392581
2021-07-16;995960;603379;392581
2021-07-19;977514;584933;392581
2021-07-20;989025;596444;392581
2021-07-21;996910;604329;392581
2021-07-22;999270;606689;392581
2021-07-23;1.0109e+06;618315;392581
2021-07-26;1.01303e+06;620445;392581
2021-07-27;1.0048e+06;612214;392581
2021-07-28;1.00949e+06;616905;392581
2021-07-29;1.01446e+06;621883;392581
2021-07-30;1.009e+06;616416;392581
2021-08-02;1.01405e+06;619466;394581
2021-08-03;1.00874e+06;614161;394581
2021-08-04;1.01266e+06;618082;394581
2021-08-05;1.01595e+06;621369;394581
2021-08-06;1.01912e+06;624541;394581
2021-08-09;1.01834e+06;623762;394581
2021-08-10;1.0197e+06;625118;394581
2021-08-11;1.02051e+06;625925;394581
2021-08-12;1.02241e+06;627828;394581
2021-08-13;1.02627e+06;631692;394581
2021-08-16;1.02247e+06;627886;394581
2021-08-17;1.02264e+06;628059;394581
2021-08-18;1.02131e+06;626732;394581
2021-08-19;1.01214e+06;617563;394581
2021-08-20;1.0201e+06;625521;394581
2021-08-23;1.03146e+06;636882;394581
2021-08-24;1.0321e+06;637516;394581
2021-08-25;1.03394e+06;639362;394581
2021-08-26;1.03066e+06;636075;394581
2021-08-27;1.03596e+06;641380;394581
2021-08-31;1.04225e+06;647666;394581
2021-09-01;1.04465e+06;648070;396581
2021-09-02;1.04673e+06;650150;396581
2021-09-03;1.0452e+06;648619;396581
2021-09-06;1.04835e+06;651768;396581
2021-09-07;1.04142e+06;644834;396581
2021-09-08;1.03873e+06;642147;396581
2021-09-09;1.04089e+06;644314;396581
2021-09-10;1.03292e+06;636341;396581
2021-09-13;1.02778e+06;631198;396581
2021-09-14;1.0287e+06;632123;396581
2021-09-15;1.02743e+06;630852;396581
2021-09-16;1.02602e+06;627443;398576
2021-09-17;1.02283e+06;624258;398576
2021-09-20;1.00408e+06;605502;398576
2021-09-21;1.00836e+06;609785;398576
2021-09-22;1.01354e+06;614967;398576
2021-09-23;1.02602e+06;627443;398576
2021-09-24;1.0233e+06;624722;398576
2021-09-27;1.02492e+06;626343;398576
2021-09-28;1.00605e+06;607470;398576
2021-09-29;1.00796e+06;609380;398576
2021-09-30;1.00573e+06;607151;398576
2021-10-01;999130;598555;400576
2021-10-04;989791;589215;400576
2021-10-05;1.0076e+06;607024;400576
2021-10-06;994954;594378;400576
2021-10-07;1.02216e+06;621584;400576
2021-10-08;1.01761e+06;617030;400576
2021-10-11;1.01879e+06;618219;400576
2021-10-12;1.00777e+06;607198;400576
2021-10-13;1.00348e+06;602905;400576
2021-10-14;1.02257e+06;621990;400576
2021-10-15;1.0319e+06;631329;400576
2021-10-18;1.03481e+06;634229;400576
2021-10-19;1.04229e+06;641712;400576
2021-10-20;1.04809e+06;647513;400576
2021-10-21;1.04635e+06;645773;400576
2021-10-22;1.04751e+06;646933;400576
2021-10-25;1.05383e+06;653256;400576
2021-10-26;1.05975e+06;659173;400576
2021-10-27;1.05737e+06;656795;400576
2021-10-28;1.0605e+06;659927;400576
2021-10-29;1.06265e+06;662073;400576
2021-11-01;1.06749e+06;664916;402576
2021-11-02;1.07214e+06;669565;402576
2021-11-03;1.07156e+06;668984;402576
2021-11-04;1.08167e+06;679096;402576
2021-11-05;1.09074e+06;688162;402576
2021-11-08;1.08969e+06;687116;402576
2021-11-09;1.08379e+06;681217;402576
2021-11-10;1.08376e+06;681188;402576
2021-11-11;1.07848e+06;675900;402576
2021-11-12;1.08429e+06;681712;402576
2021-11-15;1.08597e+06;683397;402576
2021-11-16;1.09103e+06;688453;402576
2021-11-17;1.08748e+06;684908;402576
2021-11-18;1.08882e+06;686245;402576
2021-11-19;1.09152e+06;688947;402576
2021-11-22;1.09696e+06;694381;402576
2021-11-23;1.08266e+06;680084;402576
2021-11-24;1.08684e+06;684269;402576
2021-11-25;1.09138e+06;688802;402576
2021-11-26;1.06499e+06;662417;402576
2021-11-29;1.07586e+06;673284;402576
2021-11-30;1.06427e+06;661690;402576
2021-12-01;1.07955e+06;674970;404576
2021-12-02;1.05789e+06;653310;404576
2021-12-03;1.05451e+06;649933;404576
2021-12-06;1.06417e+06;659599;404576
2021-12-07;1.08933e+06;684752;404576
2021-12-08;1.08758e+06;683005;404576
2021-12-09;1.08956e+06;684985;404576
2021-12-10;1.0886e+06;684024;404576
2021-12-13;1.08604e+06;681462;404576
2021-12-14;1.07457e+06;669992;404576
2021-12-15;1.07221e+06;667634;404576
2021-12-16;1.09377e+06;687168;406602
2021-12-17;1.08225e+06;675647;406602
2021-12-20;1.05297e+06;646364;406602
2021-12-21;1.06912e+06;662522;406602
2021-12-22;1.08791e+06;681306;406602
2021-12-23;1.09835e+06;691747;406602
2021-12-24;1.09864e+06;692039;406602
2021-12-29;1.11212e+06;705514;406602
2021-12-30;1.11532e+06;708722;406602
2021-12-31;1.10853e+06;701926;406602
2022-01-04;1.11569e+06;707089;408602
2022-01-05;1.11423e+06;705628;408602
2022-01-06;1.09442e+06;685817;408602
2022-01-07;1.08934e+06;680733;408602
2022-01-10;1.07286e+06;664254;408602
2022-01-11;1.08998e+06;681376;408602
2022-01-12;1.10015e+06;691544;408602
2022-01-13;1.09997e+06;691369;408602
2022-01-14;1.07803e+06;669426;408602
2022-01-17;1.08668e+06;678074;408602
2022-01-18;1.06701e+06;658410;408602
2022-01-19;1.06345e+06;654845;408602
2022-01-20;1.07023e+06;661624;408602
2022-01-21;1.04562e+06;637022;408602
2022-01-24;998114;589512;408602
2022-01-25;1.0067e+06;598103;408602
2022-01-26;1.03008e+06;621478;408602
2022-01-27;1.02593e+06;617328;408602
2022-01-28;1.01614e+06;607540;408602
2022-01-31;1.03972e+06;631120;408602
2022-02-01;1.05399e+06;643392;410602
2022-02-02;1.06254e+06;651940;410602
2022-02-03;1.0568e+06;646202;410602
2022-02-04;1.04603e+06;635429;410602
2022-02-07;1.04966e+06;639059;410602
2022-02-08;1.05224e+06;641635;410602
2022-02-09;1.06781e+06;657209;410602
2022-02-10;1.06494e+06;654340;410602
2022-02-11;1.04755e+06;636951;410602
2022-02-14;1.02905e+06;618450;410602
2022-02-15;1.04293e+06;632326;410602
2022-02-16;1.03742e+06;626822;410602
2022-02-17;1.03292e+06;622314;410602
2022-02-18;1.01796e+06;607355;410602
2022-02-21;1.00598e+06;595382;410602
2022-02-22;1.01055e+06;599949;410602
2022-02-23;999280;588678;410602
2022-02-24;977471;566869;410602
2022-02-25;1.0191e+06;608497;410602
2022-02-28;1.02443e+06;613825;410602
2022-03-01;1.01115e+06;598543;412602
2022-03-02;1.02581e+06;613210;412602
2022-03-03;1.02194e+06;609338;412602
2022-03-04;1.00575e+06;593146;412602
2022-03-07;997125;584523;412602
2022-03-08;975947;563345;412602
2022-03-09;997594;584992;412602
2022-03-10;987152;574550;412602
2022-03-11;994954;582352;412602
2022-03-14;983749;571147;412602
2022-03-15;994103;581501;412602
2022-03-16;1.01511e+06;602503;412602
2022-03-17;1.02483e+06;610100;414726
2022-03-18;1.036e+06;621270;414726
2022-03-21;1.04211e+06;627384;414726
2022-03-22;1.05357e+06;638847;414726
2022-03-23;1.05016e+06;635437;414726
2022-03-24;1.05022e+06;635496;414726
2022-03-25;1.05745e+06;642727;414726
2022-03-28;1.06074e+06;646019;414726
2022-03-29;1.07979e+06;665066;414726
2022-03-30;1.07938e+06;664654;414726
2022-03-31;1.07474e+06;660010;414726
2022-04-01;1.06198e+06;645255;416726
2022-04-04;1.07149e+06;654767;416726
2022-04-05;1.07087e+06;654148;416726
2022-04-06;1.04849e+06;631767;416726
2022-04-07;1.04623e+06;629500;416726
2022-04-08;1.05765e+06;640926;416726
2022-04-11;1.04154e+06;624817;416726
2022-04-12;1.04517e+06;628439;416726
2022-04-13;1.03919e+06;622461;416726
2022-04-14;1.04037e+06;623639;416726
2022-04-19;1.0439e+06;627173;416726
2022-04-20;1.04861e+06;631885;416726
2022-04-21;1.05132e+06;634594;416726
2022-04-22;1.01722e+06;600493;416726
2022-04-25;990302;573576;416726
2022-04-26;990244;573518;416726
2022-04-27;988005;571279;416726
2022-04-28;991245;574519;416726
2022-04-29;990391;573665;416726
2022-05-03;987473;568747;418726
2022-05-04;976141;557416;418726
2022-05-05;978679;559953;418726
2022-05-06;975758;557032;418726
2022-05-09;944390;525664;418726
2022-05-10;935715;516989;418726
2022-05-11;947666;528940;418726
2022-05-12;924266;505540;418726
2022-05-13;946692;527966;418726
2022-05-16;941499;522773;418726
2022-05-17;955308;536583;418726
2022-05-18;936836;518110;418726
2022-05-19;918423;499697;418726
2022-05-20;911931;493205;418726
2022-05-23;933443;514717;418726
2022-05-24;915177;496451;418726
2022-05-25;931525;512799;418726
2022-05-26;952948;534222;418726
2022-05-27;970889;552163;418726
2022-05-30;985171;566445;418726
2022-05-31;970535;551809;418726
2022-06-01;965748;545022;420726
2022-06-06;976689;555963;420726
2022-06-07;972786;552060;420726
2022-06-08;981006;560280;420726
2022-06-09;966576;545850;420726
2022-06-10;921807;501081;420726
2022-06-13;891232;470506;420726
2022-06-14;883308;462582;420726
2022-06-15;889606;468880;420726
2022-06-16;868524;445549;422975
2022-06-17;867813;444838;422975
2022-06-20;874839;451864;422975
2022-06-21;889870;466895;422975
2022-06-22;892449;469474;422975
2022-06-23;893160;470186;422975
2022-06-24;916611;493636;422975
2022-06-27;924675;501700;422975
2022-06-28;913794;490820;422975
2022-06-29;901017;478042;422975
2022-06-30;892775;469800;422975
2022-07-01;895605;470630;424975
2022-07-04;901904;476929;424975
2022-07-05;887167;462192;424975
2022-07-06;903538;478564;424975
2022-07-07;919732;494757;424975
2022-07-08;927041;502067;424975
2022-07-11;914176;489201;424975
2022-07-12;914265;489290;424975
2022-07-13;899200;474226;424975
2022-07-14;887583;462608;424975
2022-07-15;912809;487834;424975
2022-07-18;921099;496124;424975
2022-07-19;925793;500819;424975
2022-07-20;938124;513149;424975
2022-07-21;937292;512317;424975
2022-07-22;941868;516893;424975
2022-07-25;939283;514308;424975
2022-07-26;929062;504087;424975
2022-07-27;941303;516329;424975
2022-07-28;957705;532730;424975
2022-07-29;970303;545328;424975
2022-08-01;981098;554123;426975
2022-08-02;976483;549509;426975
2022-08-03;981366;554391;426975
2022-08-04;983301;556327;426975
2022-08-05;977168;550193;426975
2022-08-08;988839;561865;426975
2022-08-09;979074;552099;426975
2022-08-10;997831;570856;426975
2022-08-11;1.0045e+06;577525;426975
2022-08-12;1.00736e+06;580384;426975
2022-08-15;1.01424e+06;587261;426975
2022-08-16;1.02153e+06;594556;426975
2022-08-17;1.01331e+06;586338;426975
2022-08-18;1.01689e+06;589911;426975
2022-08-19;1.00444e+06;577466;426975
2022-08-22;988006;561031;426975
2022-08-23;982051;555076;426975
2022-08-24;985266;558292;426975
2022-08-25;988541;561567;426975
2022-08-26;977942;550967;426975
2022-08-30;949300;522325;426975
2022-08-31;945519;518544;426975
2022-09-01;934269;505295;428975
2022-09-02;955096;526121;428975
2022-09-05;936657;507682;428975
2022-09-06;936477;507503;428975
2022-09-07;938566;509591;428975
2022-09-08;954082;525107;428975
2022-09-09;965838;536863;428975
2022-09-12;979772;550797;428975
2022-09-13;948741;519766;428975
2022-09-14;940237;511262;428975
2022-09-15;933249;501893;431356
2022-09-16;917514;486159;431356
2022-09-20;919010;487654;431356
2022-09-21;922360;491005;431356
2022-09-22;894780;463424;431356
2022-09-23;879225;447869;431356
2022-09-26;874498;443143;431356
2022-09-27;873541;442185;431356
2022-09-28;876832;445476;431356
2022-09-29;867379;436023;431356
2022-09-30;873481;442126;431356
2022-10-03;873447;440092;433356
2022-10-04;902650;469294;433356
2022-10-05;892096;458741;433356
2022-10-06;900491;467136;433356
2022-10-07;875246;441891;433356
2022-10-10;863193;429838;433356
2022-10-11;860705;427349;433356
2022-10-12;858216;424860;433356
2022-10-13;862893;429538;433356
2022-10-14;864692;431337;433356
2022-10-17;877405;444049;433356
2022-10-18;883162;449806;433356
2022-10-19;885110;451755;433356
2022-10-20;888139;454783;433356
2022-10-21;882442;449086;433356
2022-10-24;902380;469025;433356
2022-10-25;918181;484825;433356
2022-10-26;926636;493280;433356
2022-10-27;916082;482727;433356
2022-10-28;922019;488663;433356
2022-10-31;926876;493520;433356
2022-11-01;922819;487464;435356
2022-11-02;916329;480973;435356
2022-11-03;894935;459580;435356
2022-11-04;894605;459249;435356
2022-11-07;906954;471599;435356
2022-11-08;921738;486382;435356
2022-11-09;908877;473522;435356
2022-11-10;939406;504050;435356
2022-11-11;946827;511472;435356
2022-11-14;955511;520155;435356
2022-11-15;964105;528749;435356
2022-11-16;951184;515829;435356
2022-11-17;939406;504050;435356
2022-11-18;949201;513845;435356
2022-11-21;944634;509278;435356
2022-11-22;953408;518052;435356
2022-11-23;965247;529891;435356
2022-11-24;968251;532896;435356
2022-11-25;965186;529831;435356
2022-11-28;956533;521177;435356
2022-11-29;945535;510180;435356
2022-11-30;948300;512944;435356
2022-12-01;978905;541549;437356
2022-12-02;974088;536732;437356
2022-12-05;966560;529205;437356
2022-12-06;951205;513849;437356
2022-12-07;944129;506773;437356
2022-12-08;951686;514331;437356
2022-12-09;954577;517221;437356
2022-12-12;950602;513247;437356
2022-12-13;972883;535527;437356
2022-12-14;973124;535768;437356
2022-12-15;936731;496988;439743
2022-12-16;923449;483706;439743
2022-12-19;918982;479239;439743
2022-12-20;914907;475163;439743
2022-12-21;932626;492883;439743
2022-12-22;914514;474771;439743
2022-12-23;921276;481533;439743
2022-12-28;913971;474228;439743
2022-12-29;923842;484098;439743
2022-12-30;920189;480446;439743
2023-01-03;917903;476160;441743
2023-01-04;927523;485780;441743
2023-01-05;916995;475252;441743
2023-01-06;932968;491225;441743
2023-01-09;951573;509830;441743
2023-01-10;938293;496549;441743
2023-01-11;949123;507380;441743
2023-01-12;955234;513490;441743
2023-01-13;956444;514701;441743
2023-01-16;963099;521356;441743
2023-01-17;962252;520509;441743
2023-01-18;956020;514277;441743
2023-01-19;937688;495944;441743
2023-01-20;948639;506895;441743
2023-01-23;969755;528011;441743
2023-01-24;968786;527043;441743
2023-01-25;957745;516001;441743
2023-01-26;969755;528011;441743
2023-01-27;981250;539507;441743
2023-01-30;974837;533094;441743
2023-01-31;974837;533094;441743
2023-02-01;982222;538478;443743
2023-02-02;1.00987e+06;566125;443743
2023-02-03;1.00896e+06;565215;443743
2023-02-06;995014;551271;443743
2023-02-07;994287;550543;443743
2023-02-08;994165;550422;443743
2023-02-09;997045;553302;443743
2023-02-10;985253;541510;443743
2023-02-13;996651;552908;443743
2023-02-14;990770;547027;443743
2023-02-15;998227;554484;443743
2023-02-16;995984;552241;443743
2023-02-17;979615;535872;443743
2023-02-20;984010;540267;443743
2023-02-21;970399;526656;443743
2023-02-22;967550;523807;443743
2023-02-23;964579;520836;443743
2023-02-24;957577;513834;443743
2023-02-27;963367;519623;443743
2023-02-28;963488;519745;443743
2023-03-01;957788;512045;445743
2023-03-02;955419;509676;445743
2023-03-03;973402;527659;445743
2023-03-06;987072;541328;445743
2023-03-07;970790;525046;445743
2023-03-08;965686;519943;445743
2023-03-09;969575;523831;445743
2023-03-10;953839;508096;445743
2023-03-13;939137;493394;445743
2023-03-14;952138;506395;445743
2023-03-15;934762;489019;445743
2023-03-16;953092;504998;448094
2023-03-17;951325;503231;448094
2023-03-20;952909;504815;448094
2023-03-21;965212;517117;448094
2023-03-22;969049;520954;448094
2023-03-23;967891;519797;448094
2023-03-24;955162;507068;448094
2023-03-27;965699;517605;448094
2023-03-28;962806;514712;448094
2023-03-29;972398;524304;448094
2023-03-30;981534;533440;448094
2023-03-31;989573;541479;448094
2023-04-03;998029;547935;450094
2023-04-04;996900;546806;450094
2023-04-05;991255;541161;450094
2023-04-06;992537;542443;450094
2023-04-11;999158;549064;450094
2023-04-12;998395;548301;450094
2023-04-13;1.00157e+06;551475;450094
2023-04-14;1.00346e+06;553366;450094
2023-04-17;1.00407e+06;553977;450094
2023-04-18;1.0081e+06;558004;450094
2023-04-19;1.00676e+06;556662;450094
2023-04-20;1.00438e+06;554282;450094
2023-04-21;1.00288e+06;552787;450094
2023-04-24;1.00309e+06;553000;450094
2023-04-25;997602;547508;450094
2023-04-26;993025;542931;450094
2023-04-27;996565;546470;450094
2023-04-28;1.00987e+06;559774;450094
2023-05-02;997283;545189;452094
2023-05-03;1.00318e+06;551090;452094
2023-05-04;989395;537301;452094
2023-05-05;1.00419e+06;552099;452094
2023-05-09;1.00474e+06;552649;452094
2023-05-10;1.00652e+06;554422;452094
2023-05-11;1.00572e+06;553627;452094
2023-05-12;1.00389e+06;551793;452094
2023-05-15;1.0063e+06;554208;452094
2023-05-16;1.00511e+06;553016;452094
2023-05-17;1.00652e+06;554422;452094
2023-05-18;1.01917e+06;567080;452094
2023-05-19;1.02168e+06;569587;452094
2023-05-22;1.02416e+06;572064;452094
2023-05-23;1.02021e+06;568120;452094
2023-05-24;1.00474e+06;552649;452094
2023-05-25;1.00884e+06;556746;452094
2023-05-26;1.02226e+06;570168;452094
2023-05-30;1.02676e+06;574663;452094
2023-05-31;1.01703e+06;564940;452094
2023-06-01;1.02857e+06;574479;454094
2023-06-02;1.04631e+06;592217;454094
2023-06-05;1.04965e+06;595556;454094
2023-06-06;1.0461e+06;592002;454094
2023-06-07;1.04781e+06;593718;454094
2023-06-08;1.04818e+06;594085;454094
2023-06-09;1.05195e+06;597853;454094
2023-06-12;1.05449e+06;600396;454094
2023-06-13;1.06791e+06;613814;454094
2023-06-14;1.07345e+06;619358;454094
2023-06-15;1.07721e+06;620553;456654
2023-06-16;1.08126e+06;624607;456654
2023-06-19;1.0757e+06;619049;456654
2023-06-20;1.07002e+06;613368;456654
2023-06-21;1.06824e+06;611587;456654
2023-06-22;1.06738e+06;610727;456654
2023-06-23;1.06284e+06;606182;456654
2023-06-26;1.0621e+06;605445;456654
2023-06-27;1.06468e+06;608025;456654
2023-06-28;1.07033e+06;613675;456654
2023-06-29;1.07377e+06;617114;456654
2023-06-30;1.08525e+06;628599;456654
2023-07-03;1.09032e+06;631669;458654
2023-07-04;1.09118e+06;632531;458654
2023-07-05;1.091e+06;632346;458654
2023-07-06;1.0758e+06;617149;458654
2023-07-07;1.08214e+06;623486;458654
2023-07-10;1.07888e+06;620225;458654
2023-07-11;1.08239e+06;623732;458654
2023-07-12;1.09752e+06;638868;458654
2023-07-13;1.10109e+06;642436;458654
2023-07-14;1.10786e+06;649204;458654
2023-07-17;1.10737e+06;648712;458654
2023-07-18;1.11155e+06;652896;458654
2023-07-19;1.12066e+06;662002;458654
2023-07-20;1.11573e+06;657080;458654
2023-07-21;1.11512e+06;656465;458654
2023-07-24;1.11623e+06;657572;458654
2023-07-25;1.11899e+06;660341;458654
2023-07-26;1.11684e+06;658187;458654
2023-07-27;1.12558e+06;666924;458654
2023-07-28;1.12422e+06;665571;458654
2023-07-31;1.12318e+06;664525;458654
2023-08-01;1.12284e+06;662187;460654
2023-08-02;1.11094e+06;650291;460654
2023-08-03;1.10675e+06;646099;460654
2023-08-04;1.11168e+06;651030;460654
2023-08-07;1.10429e+06;643634;460654
2023-08-08;1.09862e+06;637963;460654
2023-08-09;1.09911e+06;638456;460654
2023-08-10;1.10601e+06;645360;460654
2023-08-11;1.09436e+06;633710;460654
2023-08-14;1.09985e+06;639196;460654
2023-08-15;1.09517e+06;634512;460654
2023-08-16;1.09171e+06;631060;460654
2023-08-17;1.08124e+06;620582;460654
2023-08-18;1.0715e+06;610843;460654
2023-08-21;1.07452e+06;613863;460654
2023-08-22;1.0821e+06;621445;460654
2023-08-23;1.08848e+06;627824;460654
2023-08-24;1.08339e+06;622739;460654
2023-08-25;1.07834e+06;617685;460654
2023-08-29;1.1017e+06;641045;460654
2023-08-30;1.10977e+06;649120;460654
2023-08-31;1.11144e+06;650784;460654
2023-09-01;1.11177e+06;649120;462654
2023-09-04;1.11162e+06;648965;462654
2023-09-05;1.11097e+06;648317;462654
2023-09-06;1.09942e+06;636770;462654
2023-09-07;1.09714e+06;634485;462654
2023-09-08;1.10183e+06;639178;462654
2023-09-11;1.1027e+06;640043;462654
2023-09-12;1.10233e+06;639672;462654
2023-09-13;1.10344e+06;640784;462654
2023-09-14;1.10751e+06;642327;465181
2023-09-15;1.09977e+06;634591;465181
2023-09-18;1.09891e+06;633725;465181
2023-09-19;1.09024e+06;625060;465181
2023-09-20;1.09612e+06;630940;465181
2023-09-21;1.07384e+06;608660;465181
2023-09-22;1.07229e+06;607112;465181
2023-09-25;1.06598e+06;600800;465181
2023-09-26;1.05608e+06;590897;465181
2023-09-27;1.05311e+06;587927;465181
2023-09-28;1.06004e+06;594858;465181
2023-09-29;1.06326e+06;598077;465181
2023-10-02;1.06031e+06;593125;467181
2023-10-03;1.04276e+06;575578;467181
2023-10-04;1.04654e+06;579360;467181
2023-10-05;1.04499e+06;577810;467181
2023-10-06;1.05733e+06;590149;467181
2023-10-09;1.06176e+06;594583;467181
2023-10-10;1.08164e+06;614456;467181
2023-10-11;1.07599e+06;608813;467181
2023-10-12;1.08015e+06;612967;467181
2023-10-13;1.07026e+06;603077;467181
2023-10-16;1.08077e+06;613587;467181
2023-10-17;1.08089e+06;613711;467181
2023-10-18;1.07215e+06;604969;467181
2023-10-19;1.06651e+06;599326;467181
2023-10-20;1.04586e+06;578678;467181
2023-10-23;1.04667e+06;579484;467181
2023-10-24;1.04766e+06;580476;467181
2023-10-25;1.04245e+06;575268;467181
2023-10-26;1.02664e+06;559456;467181
2023-10-27;1.02354e+06;556356;467181
2023-10-30;1.02434e+06;557162;467181
2023-10-31;1.03092e+06;563734;467181
2023-11-01;1.04284e+06;573655;469181
2023-11-02;1.06446e+06;595275;469181
2023-11-03;1.08148e+06;612297;469181
2023-11-06;1.0803e+06;611117;469181
2023-11-07;1.08527e+06;616087;469181
2023-11-08;1.08313e+06;613944;469181
2023-11-09;1.0857e+06;616522;469181
2023-11-10;1.08344e+06;614254;469181
2023-11-13;1.09297e+06;623791;469181
2023-11-14;1.11524e+06;646063;469181
